SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
549,TN,Tamil Nadu,TN_Dindigul,Dindigul,133,26,106,1,0,0,0,0,,
550,TN,Tamil Nadu,TN_Erode,Erode,71,1,69,1,0,0,0,0,,
734,TN,Tamil Nadu,TN_Kallakurichi,Kallakurichi,121,60,61,0,0,0,0,0,,
551,TN,Tamil Nadu,TN_Kancheepuram,Kancheepuram,246,95,150,1,0,0,0,0,,
552,TN,Tamil Nadu,TN_Kanyakumari,Kanyakumari,49,24,24,1,0,0,0,0,,
553,TN,Tamil Nadu,TN_Karur,Karur,80,25,55,0,0,0,0,0,,
554,TN,Tamil Nadu,TN_Krishnagiri,Krishnagiri,22,4,18,0,0,0,0,0,,
555,TN,Tamil Nadu,TN_Madurai,Madurai,224,111,111,2,0,0,0,0,,
556,TN,Tamil Nadu,TN_Nagapattinam,Nagapattinam,51,5,46,0,0,0,0,0,,
557,TN,Tamil Nadu,TN_Namakkal,Namakkal,77,0,77,0,0,0,0,0,,
564,TN,Tamil Nadu,TN_Nilgiris,Nilgiris,14,2,12,0,0,0,0,0,,
558,TN,Tamil Nadu,TN_Perambalur,Perambalur,139,6,133,0,0,0,0,0,,
559,TN,Tamil Nadu,TN_Pudukkottai,Pudukkottai,19,12,7,0,0,0,0,0,,
560,TN,Tamil Nadu,TN_Ramanathapuram,Ramanathapuram,52,25,26,1,0,0,0,0,,
733,TN,Tamil Nadu,TN_Ranipet,Ranipet,89,29,60,0,0,0,0,0,,
561,TN,Tamil Nadu,TN_Salem,Salem,49,14,35,0,0,0,0,0,,
562,TN,Tamil Nadu,TN_Sivaganga,Sivaganga,28,15,13,0,0,0,0,0,,
731,TN,Tamil Nadu,TN_Tenkasi,Tenkasi,83,32,51,0,0,0,0,0,,
563,TN,Tamil Nadu,TN_Thanjavur,Thanjavur,80,14,66,0,0,0,0,0,,
565,TN,Tamil Nadu,TN_Theni,Theni,101,49,50,2,0,0,0,0,,
566,TN,Tamil Nadu,TN_Thiruvallur,Thiruvallur,675,425,243,7,0,0,0,0,,
567,TN,Tamil Nadu,TN_Thiruvarur,Thiruvarur,35,3,32,0,0,0,0,0,,
568,TN,Tamil Nadu,TN_Thoothukkudi,Thoothukkudi,143,107,34,2,0,0,0,0,,
569,TN,Tamil Nadu,TN_Tiruchirappalli,Tiruchirappalli,72,6,66,0,0,0,0,0,,
570,TN,Tamil Nadu,TN_Tirunelveli,Tirunelveli,272,178,93,1,0,0,0,0,,
735,TN,Tamil Nadu,TN_Tirupathur,Tirupathur,30,4,26,0,0,0,0,0,,
571,TN,Tamil Nadu,TN_Tiruppur,Tiruppur,114,0,114,0,0,0,0,0,,
572,TN,Tamil Nadu,TN_Tiruvannamalai,Tiruvannamalai,172,97,75,0,0,0,0,0,,
573,TN,Tamil Nadu,TN_Vellore,Vellore,39,10,28,1,0,0,0,0,,
574,TN,Tamil Nadu,TN_Viluppuram,Viluppuram,323,25,296,2,0,0,0,0,,
575,TN,Tamil Nadu,TN_Virudhunagar,Virudhunagar,95,52,43,0,0,0,0,0,,
609,TR,Tripura,TR_Dhalai,Dhalai,162,12,150,0,0,0,0,0,,
610,TR,Tripura,TR_Gomati,Gomati,2,1,1,0,0,0,0,0,,
611,TR,Tripura,TR_Khowai,Khowai,1,1,0,0,0,0,0,0,,
612,TR,Tripura,TR_North Tripura,North Tripura,4,3,1,0,0,0,0,0,,
613,TR,Tripura,TR_Sipahijala,Sipahijala,2,2,0,0,0,0,0,0,,
614,TR,Tripura,TR_South Tripura,South Tripura,0,0,0,0,0,0,0,0,,
615,TR,Tripura,TR_Unokoti,Unokoti,0,0,0,0,0,0,0,0,,
616,TR,Tripura,TR_West Tripura,West Tripura,0,0,0,0,0,0,0,0,,
617,UP,Uttar Pradesh,UP_Agra,Agra,839,114,692,33,0,0,0,0,,
618,UP,Uttar Pradesh,UP_Aligarh,Aligarh,115,50,55,10,0,0,0,0,,
619,UP,Uttar Pradesh,UP_Ambedkar Nagar,Ambedkar Nagar,31,29,1,1,0,0,0,0,,
620,UP,Uttar Pradesh,UP_Amethi,Amethi,31,26,5,0,0,0,0,0,,
621,UP,Uttar Pradesh,UP_Amroha,Amroha,43,11,31,1,0,0,0,0,,
622,UP,Uttar Pradesh,UP_Auraiya,Auraiya,22,8,14,0,0,0,0,0,,
765,UP,Uttar Pradesh,UP_Ayodhya,Ayodhya,53,49,1,3,0,0,0,0,,
623,UP,Uttar Pradesh,UP_Azamgarh,Azamgarh,31,21,9,1,0,0,0,0,,
624,UP,Uttar Pradesh,UP_Baghpat,Baghpat,27,3,24,0,0,0,0,0,,
625,UP,Uttar Pradesh,UP_Bahraich,Bahraich,68,43,25,0,0,0,0,0,,
626,UP,Uttar Pradesh,UP_Ballia,Ballia,14,14,0,0,0,0,0,0,,
627,UP,Uttar Pradesh,UP_Balrampur,Balrampur,34,32,2,0,0,0,0,0,,
628,UP,Uttar Pradesh,UP_Banda,Banda,23,2,21,0,0,0,0,0,,
629,UP,Uttar Pradesh,UP_Barabanki,Barabanki,133,129,4,0,0,0,0,0,,
630,UP,Uttar Pradesh,UP_Bareilly,Bareilly,30,19,10,1,0,0,0,0,,
631,UP,Uttar Pradesh,UP_Basti,Basti,120,88,30,2,0,0,0,0,,
632,UP,Uttar Pradesh,UP_Bhadohi,Bhadohi,14,11,3,0,0,0,0,0,,
633,UP,Uttar Pradesh,UP_Bijnor,Bijnor,65,20,44,1,0,0,0,0,,
634,UP,Uttar Pradesh,UP_Budaun,Budaun,34,17,17,0,0,0,0,0,,
635,UP,Uttar Pradesh,UP_Bulandshahr,Bulandshahr,103,32,70,1,0,0,0,0,,
636,UP,Uttar Pradesh,UP_Chandauli,Chandauli,15,15,0,0,0,0,0,0,,
637,UP,Uttar Pradesh,UP_Chitrakoot,Chitrakoot,20,11,8,1,0,0,0,0,,
638,UP,Uttar Pradesh,UP_Deoria,Deoria,30,27,3,0,0,0,0,0,,
639,UP,Uttar Pradesh,UP_Etah,Etah,13,2,9,2,0,0,0,0,,
640,UP,Uttar Pradesh,UP_Etawah,Etawah,28,26,2,0,0,0,0,0,,
642,UP,Uttar Pradesh,UP_Farrukhabad,Farrukhabad,22,22,0,0,0,0,0,0,,
643,UP,Uttar Pradesh,UP_Fatehpur,Fatehpur,33,27,6,0,0,0,0,0,,
644,UP,Uttar Pradesh,UP_Firozabad,Firozabad,208,17,185,6,0,0,0,0,,
645,UP,Uttar Pradesh,UP_Gautam Buddha Nagar,Gautam Buddha Nagar,317,92,220,5,0,0,0,0,,
646,UP,Uttar Pradesh,UP_Ghaziabad,Ghaziabad,214,54,158,2,0,0,0,0,,
647,UP,Uttar Pradesh,UP_Ghazipur,Ghazipur,75,68,7,0,0,0,0,0,,
648,UP,Uttar Pradesh,UP_Gonda,Gonda,39,24,15,0,0,0,0,0,,
649,UP,Uttar Pradesh,UP_Gorakhpur,Gorakhpur,29,23,3,3,0,0,0,0,,
650,UP,Uttar Pradesh,UP_Hamirpur,Hamirpur,4,3,1,0,0,0,0,0,,
651,UP,Uttar Pradesh,UP_Hapur,Hapur,91,36,54,1,0,0,0,0,,
652,UP,Uttar Pradesh,UP_Hardoi,Hardoi,23,21,2,0,0,0,0,0,,
653,UP,Uttar Pradesh,UP_Hathras,Hathras,21,3,18,0,0,0,0,0,,
654,UP,Uttar Pradesh,UP_Jalaun,Jalaun,42,12,28,2,0,0,0,0,,
655,UP,Uttar Pradesh,UP_Jaunpur,Jaunpur,91,79,10,2,0,0,0,0,,
656,UP,Uttar Pradesh,UP_Jhansi,Jhansi,30,6,20,4,0,0,0,0,,
657,UP,Uttar Pradesh,UP_Kannauj,Kannauj,28,20,8,0,0,0,0,0,,
658,UP,Uttar Pradesh,UP_Kanpur Dehat,Kanpur Dehat,8,6,1,1,0,0,0,0,,
659,UP,Uttar Pradesh,UP_Kanpur Nagar,Kanpur Nagar,323,25,289,9,0,0,0,0,,
660,UP,Uttar Pradesh,UP_Kasganj,Kasganj,13,10,3,0,0,0,0,0,,
661,UP,Uttar Pradesh,UP_Kaushambi,Kaushambi,44,39,5,0,0,0,0,0,,
663,UP,Uttar Pradesh,UP_Kushinagar,Kushinagar,7,4,2,1,0,0,0,0,,
662,UP,Uttar Pradesh,UP_Lakhimpur Kheri,Lakhimpur Kheri,48,41,7,0,0,0,0,0,,
664,UP,Uttar Pradesh,UP_Lalitpur,Lalitpur,1,0,0,1,0,0,0,0,,
665,UP,Uttar Pradesh,UP_Lucknow,Lucknow,314,57,255,2,0,0,0,0,,
667,UP,Uttar Pradesh,UP_Maharajganj,Maharajganj,32,24,7,1,0,0,0,0,,
666,UP,Uttar Pradesh,UP_Mahoba,Mahoba,3,0,2,1,0,0,0,0,,
668,UP,Uttar Pradesh,UP_Mainpuri,Mainpuri,25,14,9,2,0,0,0,0,,
669,UP,Uttar Pradesh,UP_Mathura,Mathura,60,13,43,4,0,0,0,0,,
670,UP,Uttar Pradesh,UP_Mau,Mau,13,12,1,0,0,0,0,0,,
671,UP,Uttar Pradesh,UP_Meerut,Meerut,347,112,214,21,0,0,0,0,,
672,UP,Uttar Pradesh,UP_Mirzapur,Mirzapur,25,16,9,0,0,0,0,0,,
673,UP,Uttar Pradesh,UP_Moradabad,Moradabad,175,42,122,11,0,0,0,0,,
674,UP,Uttar Pradesh,UP_Muzaffarnagar,Muzaffarnagar,39,14,25,0,0,0,0,0,,
675,UP,Uttar Pradesh,UP_Pilibhit,Pilibhit,38,34,4,0,0,0,0,0,,
676,UP,Uttar Pradesh,UP_Pratapgarh,Pratapgarh,59,45,12,2,0,0,0,0,,
677,UP,Uttar Pradesh,UP_Prayagraj,Prayagraj,65,45,17,3,0,0,0,0,,
678,UP,Uttar Pradesh,UP_Rae Bareli,Rae Bareli,61,12,48,1,0,0,0,0,,
679,UP,Uttar Pradesh,UP_Rampur,Rampur,111,84,27,0,0,0,0,0,,
680,UP,Uttar Pradesh,UP_Saharanpur,Saharanpur,227,33,194,0,0,0,0,0,,
681,UP,Uttar Pradesh,UP_Sambhal,Sambhal,57,28,29,0,0,0,0,0,,
682,UP,Uttar Pradesh,UP_Sant Kabir Nagar,Sant Kabir Nagar,52,23,25,4,0,0,0,0,,
683,UP,Uttar Pradesh,UP_Shahjahanpur,Shahjahanpur,14,13,1,0,0,0,0,0,,
684,UP,Uttar Pradesh,UP_Shamli,Shamli,37,9,28,0,0,0,0,0,,
685,UP,Uttar Pradesh,UP_Shrawasti,Shrawasti,29,21,7,1,0,0,0,0,,
686,UP,Uttar Pradesh,UP_Siddharthnagar,Siddharthnagar,75,56,19,0,0,0,0,0,,
687,UP,Uttar Pradesh,UP_Sitapur,Sitapur,39,18,21,0,0,0,0,0,,
688,UP,Uttar Pradesh,UP_Sonbhadra,Sonbhadra,3,3,0,0,0,0,0,0,,
689,UP,Uttar Pradesh,UP_Sultanpur,Sultanpur,42,37,5,0,0,0,0,0,,
690,UP,Uttar Pradesh,UP_Unnao,Unnao,22,17,4,1,0,0,0,0,,
691,UP,Uttar Pradesh,UP_Varanasi,Varanasi,124,46,74,4,0,0,0,0,,
692,UT,Uttarakhand,UT_Almora,Almora,7,6,1,0,3,3,0,0,,
693,UT,Uttarakhand,UT_Bageshwar,Bageshwar,6,6,0,0,0,0,0,0,,
694,UT,Uttarakhand,UT_Chamoli,Chamoli,1,1,0,0,0,0,0,0,,
695,UT,Uttarakhand,UT_Champawat,Champawat,7,7,0,0,7,7,0,0,,
696,UT,Uttarakhand,UT_Dehradun,Dehradun,55,25,29,1,1,1,0,0,,
697,UT,Uttarakhand,UT_Haridwar,Haridwar,13,6,7,0,1,1,0,0,,
698,UT,Uttarakhand,UT_Nainital,Nainital,30,20,10,0,2,2,0,0,,
699,UT,Uttarakhand,UT_Pauri Garhwal,Pauri Garhwal,4,3,1,0,0,0,0,0,,
700,UT,Uttarakhand,UT_Pithoragarh,Pithoragarh,2,2,0,0,2,2,0,0,,
701,UT,Uttarakhand,UT_Rudraprayag,Rudraprayag,0,0,0,0,0,0,0,0,,
702,UT,Uttarakhand,UT_Tehri Garhwal,Tehri Garhwal,6,6,0,0,0,0,0,0,,
703,UT,Uttarakhand,UT_Udham Singh Nagar,Udham Singh Nagar,31,24,7,0,0,-2,2,0,,
704,UT,Uttarakhand,UT_Uttarkashi,Uttarkashi,10,10,0,0,3,3,0,0,,
705,WB,West Bengal,WB_Alipurduar,Alipurduar,0,0,0,0,0,0,0,0,,
706,WB,West Bengal,WB_Bankura,Bankura,0,0,0,0,0,0,0,0,,
707,WB,West Bengal,WB_Birbhum,Birbhum,17,11,6,0,0,0,0,0,,
708,WB,West Bengal,WB_Cooch Behar,Cooch Behar,0,0,0,0,0,0,0,0,,
709,WB,West Bengal,WB_Dakshin Dinajpur,Dakshin Dinajpur,3,3,0,0,0,0,0,0,,
710,WB,West Bengal,WB_Darjeeling,Darjeeling,10,4,5,1,0,0,0,0,,
711,WB,West Bengal,WB_Hooghly,Hooghly,170,55,109,6,0,0,0,0,,
712,WB,West Bengal,WB_Howrah,Howrah,732,484,214,34,0,0,0,0,,
713,WB,West Bengal,WB_Jalpaiguri,Jalpaiguri,4,0,4,0,0,0,0,0,,
714,WB,West Bengal,WB_Jhargram,Jhargram,3,3,0,0,0,0,0,0,,
715,WB,West Bengal,WB_Kalimpong,Kalimpong,7,0,6,1,0,0,0,0,,
716,WB,West Bengal,WB_Kolkata,Kolkata,1570,818,576,176,0,0,0,0,,
717,WB,West Bengal,WB_Malda,Malda,48,36,12,0,0,0,0,0,,
719,WB,West Bengal,WB_Murshidabad,Murshidabad,28,23,4,1,0,0,0,0,,
720,WB,West Bengal,WB_Nadia,Nadia,19,10,9,0,0,0,0,0,,
721,WB,West Bengal,WB_North 24 Parganas,North 24 Parganas,437,243,157,37,0,0,0,0,,
0,WB,West Bengal,WB_Other State,Other State,25,19,5,1,0,0,0,0,,
722,WB,West Bengal,WB_Paschim Bardhaman,Paschim Bardhaman,20,8,10,2,0,0,0,0,,
718,WB,West Bengal,WB_Paschim Medinipur,Paschim Medinipur,26,7,19,0,0,0,0,0,,
723,WB,West Bengal,WB_Purba Bardhaman,Purba Bardhaman,21,16,5,0,0,0,0,0,,
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,52,20,31,1,0,0,0,0,,
725,WB,West Bengal,WB_Purulia,Purulia,0,0,0,0,0,0,0,0,,
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,113,62,46,5,0,0,0,0,,
727,WB,West Bengal,WB_Uttar Dinajpur,Uttar Dinajpur,16,13,3,0,0,0,0,0,,
728,AN,Andaman and Nicobar Islands,AN_Unknown,Unknown,0,0,0,0,0,0,0,0,,
729,AP,Andhra Pradesh,AP_Unknown,Unknown,154,39,114,1,0,0,0,0,,
730,AR,Arunachal Pradesh,AR_Unknown,Unknown,0,0,0,0,0,0,0,0,,
731,AS,Assam,AS_Unknown,Unknown,34,34,0,0,0,0,0,0,,
732,BR,Bihar,BR_Unknown,Unknown,179,179,0,0,0,0,0,0,,
733,CH,Chandigarh,CH_Unknown,Unknown,0,0,0,0,0,0,0,0,,
734,CT,Chhattisgarh,CT_Unknown,Unknown,0,0,0,0,0,0,0,0,,
735,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Unknown,Unknown,0,0,0,0,0,0,0,0,,
737,DL,Delhi,DL_Unknown,Unknown,12122,5625,6267,230,0,0,0,0,,
738,GA,Goa,GA_Unknown,Unknown,30,30,0,0,0,0,0,0,,
739,GJ,Gujarat,GJ_Unknown,Unknown,0,0,0,0,0,0,0,0,,
740,HR,Haryana,HR_Unknown,Unknown,0,0,0,0,0,0,0,0,,
741,HP,Himachal Pradesh,HP_Unknown,Unknown,0,0,0,0,0,0,0,0,,
742,JK,Jammu and Kashmir,JK_Unknown,Unknown,0,0,0,0,0,0,0,0,,
743,JH,Jharkhand,JH_Unknown,Unknown,0,0,0,0,0,0,0,0,,
744,KA,Karnataka,KA_Unknown,Unknown,2,2,0,0,0,0,0,0,,
745,KL,Kerala,KL_Unknown,Unknown,0,0,0,0,0,0,0,0,,
746,LA,Ladakh,LA_Unknown,Unknown,0,0,0,0,0,0,0,0,,
747,LD,Lakshadweep,LD_Unknown,Unknown,0,0,0,0,0,0,0,0,,
748,MP,Madhya Pradesh,MP_Unknown,Unknown,0,0,0,0,0,0,0,0,,
749,MH,Maharashtra,MH_Unknown,Unknown,0,0,0,0,0,0,0,0,,
750,MN,Manipur,MN_Unknown,Unknown,0,0,0,0,0,0,0,0,,
751,ML,Meghalaya,ML_Unknown,Unknown,0,0,0,0,0,0,0,0,,
752,MZ,Mizoram,MZ_Unknown,Unknown,0,0,0,0,0,0,0,0,,
753,NL,Nagaland,NL_Unknown,Unknown,0,0,0,0,0,0,0,0,,
754,OR,Odisha,OR_Unknown,Unknown,0,0,0,0,0,0,0,0,,
755,PY,Puducherry,PY_Unknown,Unknown,0,0,0,0,0,0,0,0,,
756,PB,Punjab,PB_Unknown,Unknown,0,0,0,0,0,0,0,0,,
757,RJ,Rajasthan,RJ_Unknown,Unknown,0,0,0,0,0,0,0,0,,
758,SK,Sikkim,SK_Unknown,Unknown,0,0,0,0,0,0,0,0,,
759,TN,Tamil Nadu,TN_Unknown,Unknown,0,0,0,0,0,0,0,0,,
760,TG,Telangana,TG_Unknown,Unknown,40,-470,492,18,0,0,0,0,,
761,TR,Tripura,TR_Unknown,Unknown,4,4,0,0,0,0,0,0,,
762,UP,Uttar Pradesh,UP_Unknown,Unknown,0,0,0,0,0,0,0,0,,
763,UT,Uttarakhand,UT_Unknown,Unknown,0,0,0,0,0,0,0,0,,
764,WB,West Bengal,WB_Unknown,Unknown,11,11,0,0,0,0,0,0,,
